PWM1,PWM2,PWM3,PWM4,Thrust
220.4249802,200.0773936,209.2321222,185.355633,3.733591972
224.2338299,201.1536497,212.8896424,186.4375877,3.767704167
229.7547542,203.0262452,217.5026448,188.4849143,3.819305345
235.9007135,205.4338771,222.043961,191.060365,3.884904848
241.2663126,207.8099394,225.3544582,193.5212944,3.953373959
244.7968231,209.6093475,226.6894691,195.3500146,4.012073142
246.5424726,210.854879,226.3409869,196.6363342,4.057716033
246.8645966,211.475843,224.8230208,197.3860875,4.085656879
246.2073027,211.3203316,222.6391285,197.4647577,4.091449384
245.4065459,210.7089743,220.5999745,197.0831114,4.081494756
245.1040969,210.1034143,219.3043222,196.5119921,4.066242774
245.306091,209.7320147,218.7477995,195.8019792,4.052328939
245.2955318,209.3703874,218.2476999,194.6671333,4.037499839
244.9926095,209.3579181,217.7265761,193.5146192,4.028754556
244.1814297,209.6918917,216.9686019,192.6026788,4.025780028
242.7458254,210.1391733,215.8403838,192.0874836,4.023878249
240.5624644,210.1900937,214.1968356,191.8558692,4.013941112
238.3801133,210.0337025,212.7267613,192.3021827,4.000859985
236.5063118,209.5935988,211.7251374,193.2971328,3.985037804
234.8669011,208.7278017,211.1475801,194.3654511,3.965074792
233.3058971,207.5133577,210.8774701,195.0595121,3.942126426
231.935759,206.443444,211.0319313,195.3289319,3.923314207
230.5908384,205.7203671,211.422534,195.0469637,3.909353376
228.9191918,205.1497259,211.6241567,194.0353747,3.893995918
227.2238834,204.8256815,211.7753998,192.7036965,3.877935493
225.9204741,204.739659,212.0938601,191.5232457,3.862132639
225.1947118,204.6711845,212.597566,190.708136,3.845397043
224.6375675,204.0660592,212.8062484,189.9256526,3.820984796
224.466784,203.2116027,212.9398943,189.3552827,3.796976682
224.3899734,202.1656251,212.8457564,188.7705737,3.775625489
223.9631246,200.8995674,212.3007854,187.8568959,3.755781267
222.7497493,199.2533859,211.0978279,186.3350504,3.732456907
221.2053006,197.6675974,209.8143115,184.7200252,3.710752083
219.6019787,196.2405842,208.7463176,183.3389408,3.689522722
218.0300929,194.8670663,207.9024912,182.304043,3.664505822
216.7020487,193.6486949,207.3227357,181.7589316,3.636158381
215.9434873,192.9412991,207.1310477,181.8869808,3.610545233
215.6373362,192.8017947,207.079616,182.4720114,3.589317885
215.2400286,192.8888996,206.6081959,182.9590097,3.567748568
214.8125356,193.2998294,205.8273356,183.3586638,3.549649304
214.4309639,194.0070501,204.9299396,183.7457626,3.536551049
214.1103434,194.8435151,204.0694994,184.1582842,3.527303702
213.4619969,195.2963094,202.9886924,184.2766431,3.514339047
213.0405055,195.778086,202.263607,184.5230978,3.506843705
212.854121,196.3319468,201.9039722,184.8651958,3.506899215
212.6904596,196.8576633,201.6828123,185.1139475,3.513794596
212.2740359,197.1554946,201.3066366,185.0618118,3.524873048
211.961357,197.4895787,201.087808,185.0427767,3.54513997
211.7997049,197.7407122,201.0653564,185.0895659,3.571328526
211.6227221,197.5456282,201.0684983,184.9627011,3.594562361
211.6034046,196.9079194,201.2014685,184.6477763,3.611731137
212.0238517,196.143344,201.6490962,184.3116027,3.6242804
212.7588664,195.4619951,202.2190266,183.9926086,3.631539134
213.1699705,194.779112,202.2776702,183.5266095,3.628658612
213.302018,194.568295,201.8831804,183.3893018,3.623170035
213.1202993,194.9344852,201.1196323,183.80092,3.618435049
212.6574899,195.57307,200.2048874,184.580868,3.613131919
211.8316892,195.6583515,199.2601218,184.9480713,3.598406966
211.5332736,195.1717278,199.244954,184.7514017,3.579707218
212.053953,193.926954,200.4516979,183.6439884,3.556747687
213.1380672,191.9597795,202.5145964,181.5728253,3.529308517
214.1659661,189.7059468,204.6020963,179.033965,3.50074542
214.8019775,188.212155,206.1058802,177.2522735,3.483399765
214.4965847,188.0458177,206.269691,177.0371814,3.481303807
212.8411634,189.0386533,204.5953138,178.3896897,3.488211327
210.3816375,190.8537689,201.6427955,180.9311954,3.499396912
208.1474317,192.8951503,198.5614841,183.8359273,3.509141872
206.9455108,194.3559619,196.3544399,186.0011169,3.509406385
206.7913069,194.4111717,195.2613347,186.3904486,3.490621399
207.8814801,193.4697618,195.611453,185.3218936,3.462767549
209.6615831,192.1486656,196.9239008,183.5122462,3.435819902
211.2767191,191.0728469,198.3563703,181.7922627,3.417243782
211.858568,190.4359436,199.0190279,180.5582085,3.406001067
211.762143,190.6974568,199.1815507,180.3249275,3.40759636
211.3569751,191.5441935,199.1386442,180.7451501,3.415718766
210.9487609,192.2705974,199.129096,181.0351911,3.419090916
210.789962,192.369432,199.3405518,180.630704,3.411050606
211.1681777,192.0089933,199.9980886,179.7004894,3.396611792
211.7638863,191.4478517,200.7694373,178.5941785,3.380619658
211.8442288,190.8583248,200.9698711,177.6177302,3.364542123
211.3189338,190.8011941,200.5658573,177.4077364,3.35609442
210.4289455,191.5904738,199.8474416,178.283459,3.359154913
209.5112144,193.0332917,199.1586704,180.0013978,3.370118112
208.5886389,194.3096089,198.4781488,181.6794815,3.376077222
208.4008945,195.343159,198.3987916,183.1429912,3.378351096
209.0823809,195.9338684,198.9276668,184.1352293,3.375770066
210.3427621,196.0557882,199.7290196,184.6003984,3.368860709
211.5660967,195.8109314,200.2703898,184.6236062,3.35877674
212.8097963,196.0306143,200.7581486,184.9822699,3.358525492
213.8942608,197.070437,201.2212731,186.0098701,3.372947433
214.571036,198.7403732,201.5879418,187.5351893,3.398811392
214.9222631,200.6709695,201.9983393,189.2311976,3.432100698
215.3656192,202.5380122,202.7921143,190.8201878,3.471158424
215.9954874,203.782699,203.9317058,191.7961256,3.509731816
216.4483083,203.7896606,204.9425885,191.5821273,3.538121211
216.8190752,202.8689723,205.8242969,190.459078,3.55972832
217.0689991,201.6218818,206.4955373,188.9896009,3.579496649
217.0174806,200.6509174,206.7527668,187.7711253,3.600477951
216.1422754,200.02231,206.0428115,186.9373543,3.6169446
214.9925178,200.2995933,204.8064922,187.107173,3.635997963
213.8391033,201.2502187,203.2392894,188.1173178,3.655355616
212.8925371,202.2287037,201.5599702,189.3398786,3.66964376
212.266787,202.4917572,200.0148639,189.9685339,3.673479487
212.4875429,202.0322618,199.3415931,189.8384826,3.673212384
213.4780392,200.8921552,199.7182712,188.8539046,3.67110719
214.6407661,199.1952136,200.7433536,187.088341,3.665021684
215.5255369,197.4902115,201.9984233,185.1379077,3.656457669
215.9429012,196.43979,203.154929,183.7875033,3.6489074
215.7133974,196.224011,203.8081312,183.3709236,3.641129648
214.6233176,196.354225,203.5425208,183.5167154,3.626277385
213.361127,196.7017911,202.883987,184.0867613,3.609845385
212.5028038,196.9400072,202.3676001,184.6704925,3.596034565
212.2896752,196.7499116,202.2886712,184.8497978,3.586430056
212.3013571,195.7773668,202.3289132,184.2276381,3.575201071
212.6838334,194.6923007,202.6529488,183.4584397,3.567947404
213.0987476,193.9437135,202.9154654,183.0386403,3.561858585
213.1895886,193.7799959,202.7328968,183.2588264,3.551141335
212.9140966,194.2695585,202.0442458,184.1627062,3.532177885
212.9353729,195.6567841,201.5032783,185.8722079,3.512463098
213.621793,197.668846,201.530961,187.9897186,3.497132909
214.8236888,199.6530925,202.0733835,189.8054249,3.487545818
216.4143091,201.3328517,203.0728648,191.0639049,3.489780843
218.0906355,202.6610653,204.2563404,191.8315041,3.508408207
219.2891707,203.5573105,205.0697768,192.1933328,3.540507632
219.2829661,203.7069377,204.8015943,191.9816373,3.573520884
218.469301,203.5329271,203.8314029,191.6301864,3.60539519
217.3437835,203.2107292,202.6697005,191.2453035,3.63091297
216.381544,202.7304442,201.8320547,190.7157034,3.645069306
215.6606232,201.8221275,201.4499101,189.712791,3.642280246
215.6678198,200.91199,201.9985647,188.6346688,3.632090695
216.1477394,200.1154948,203.1927458,187.65452,3.619777219
216.4521422,199.3993323,204.3209047,186.8279694,3.607458185
216.1201338,198.8292181,204.8221516,186.2691316,3.597792445
215.3557113,198.7250745,204.7784375,186.2621119,3.597360645
214.4191326,198.956129,204.3680753,186.6103495,3.605477777
213.4833995,198.9400594,203.7407109,186.6773853,3.614474983
213.1694885,198.5137272,203.5151237,186.2501471,3.624206272
213.8035129,197.6981173,204.0455814,185.3429364,3.635539846
215.074305,196.6685159,205.0680165,184.1613669,3.64772552
215.8921957,195.5389965,205.5494529,182.872523,3.654332374
215.9215628,195.3049103,205.1400976,182.4749192,3.663059212
214.803465,196.3884309,203.4601967,183.4235927,3.674491673
212.6300765,198.5191519,200.5847064,185.5187418,3.684710957
209.9376999,200.6771876,197.0675596,187.8466793,3.685730811
208.1863229,202.1310336,194.3991752,189.7384197,3.680785347
208.2107072,202.008003,193.532406,190.3316089,3.669055911
209.8916099,199.9133155,194.523159,189.132345,3.649229497
212.4717978,196.5159074,196.7685817,186.5829685,3.626499888
214.9488023,193.355393,199.3263417,183.9440459,3.611623978
216.1329461,191.7182756,200.9557185,182.3108826,3.608533506
215.1787215,191.9315344,200.6501107,182.0039639,3.610861005
212.7428312,193.8784244,198.8022354,183.0665825,3.616839198
210.1104444,196.5926886,196.4620507,184.826461,3.620790099
208.5079398,198.7667622,194.7576887,186.2763843,3.615496802
208.1874183,199.1538494,194.0487326,186.3608822,3.590952955
209.4393585,198.1566556,194.8313603,185.4470129,3.55784684
211.4174775,196.4994087,196.531826,184.0932639,3.523711685
212.9502942,195.0053163,198.1776595,182.9165536,3.494213504
213.2003361,194.1265334,198.966913,182.2287974,3.470978999
212.5856654,194.215855,199.1458782,182.3350716,3.460131742
211.7231321,194.7900108,199.0963239,182.8248482,3.457911789
211.055409,194.9915525,199.0840751,182.9594819,3.454447505
210.9644436,194.5341454,199.420862,182.5092253,3.446141415
211.4853307,193.7914389,200.1898207,181.8093792,3.436131491
212.0422717,193.2528211,200.9479435,181.2611664,3.42703698
211.7232249,193.0655169,200.9097317,180.9439792,3.41708939
210.6542917,193.6631731,200.1836399,181.2627863,3.414771308
209.2564326,194.8914581,199.0875156,182.1468528,3.423048649
208.0507573,196.1857152,198.0191268,183.197135,3.439212451
207.1261459,196.7082276,197.0184078,183.7582342,3.452904924
207.0561458,196.6695082,196.663681,184.1064672,3.46723692
207.623564,196.2390948,196.8525759,184.3728566,3.479764484
208.2522181,195.6196711,197.1506182,184.6077833,3.487230973
208.4773985,195.008319,197.1755652,184.7886696,3.488728107
208.5567606,194.8354591,197.144665,185.1302848,3.491841073
208.6514162,195.0145506,197.1217798,185.4528536,3.49826055
208.6870598,195.076969,196.9470691,185.3503571,3.503390414
208.8558338,194.9356623,196.7691899,184.8977458,3.507518767
209.2714531,194.7140211,196.7396686,184.4254478,3.511624058
209.7290506,194.4468169,196.7690247,184.1409844,3.513325826
209.6750937,193.8539487,196.4498278,183.8383845,3.505111512
209.4374608,193.305406,196.152818,183.7974334,3.493800951
209.2175351,192.893075,196.0468311,183.9534766,3.483256634
209.085516,192.5618131,196.1052734,184.0988662,3.47518044
208.7686565,192.0595437,195.9547706,183.9052658,3.466317154
208.5968285,191.8359299,195.8119069,183.8104911,3.464142258
208.4573516,191.9400785,195.5578147,183.937491,3.467631332
208.0941816,192.1355119,195.0218614,184.1345567,3.47109208
207.5209861,192.179419,194.3269893,184.1803919,3.470805799
207.2698915,192.1282006,194.0523721,184.0623279,3.470572282
207.5915396,191.8523358,194.4262176,183.5531053,3.470848418
208.2822032,191.1148525,195.1413952,182.3566135,3.46804048
209.3718352,190.305444,196.0385001,180.8653073,3.466929915
210.7071745,189.9142581,196.8078386,179.6777315,3.471827612
211.8936602,190.1913503,197.0361994,179.225551,3.482506789
212.2485756,190.8096831,196.2211389,179.3697694,3.490419485
212.1141087,191.9140899,194.9686902,180.3394278,3.499557512
211.699897,193.1586576,193.8116561,181.7913199,3.508015058
211.1725562,194.0612513,193.1537695,183.1659785,3.512025434
210.5176949,194.1730871,193.0368835,183.8964856,3.506437322
210.2255675,193.8468137,193.7605282,184.200732,3.497772898
210.2854035,193.280448,195.0186499,184.1953075,3.487495606
210.3726131,192.5100664,196.2074088,183.8829915,3.473656485
210.3609037,191.6830741,197.0230802,183.3927868,3.457353176
210.4454661,191.0810141,197.6163667,182.994372,3.443625036
210.5993323,190.6911889,198.0449558,182.6835855,3.432807612
210.4727551,190.2283711,198.0906086,182.206241,3.4197054
210.2494758,189.9829859,197.985774,181.8707193,3.408231999
210.0297388,190.1834648,197.800566,181.9460874,3.401231168
209.7881806,190.8203549,197.4415232,182.4763972,3.3991045
209.1359938,191.3255211,196.499596,182.9523792,3.395096374
208.6462009,191.7887231,195.5455466,183.4711322,3.396536837
208.4879924,191.8970734,194.8481332,183.7262873,3.403118088
208.626389,191.3847447,194.515817,183.4436359,3.411689485
208.840482,190.2281631,194.445954,182.574573,3.418012924
209.3386041,189.1462492,194.8472168,181.7862431,3.427271865
209.9144451,188.5836671,195.4453752,181.4816464,3.439243167
210.1160186,188.5374782,195.6914518,181.624656,3.449371251
209.8880275,188.9262567,195.4240918,182.0990188,3.457836734
209.5255201,189.5613315,194.874813,182.7002074,3.468043195
209.2170113,189.984963,194.2702793,182.9813413,3.479598885
208.8344638,189.6236909,193.6172558,182.4058952,3.486402885
208.8209065,188.8167424,193.4673502,181.3424154,3.493388339
209.295095,188.0009411,194.0172209,180.2818127,3.502718233
210.0322874,187.4892224,195.0490887,179.6144737,3.513394978
210.3359434,187.0658743,195.8104218,179.221933,3.517899958
210.2679032,186.9454635,196.2003288,179.367131,3.521541137
209.5890642,186.7684425,195.8517347,179.7017573,3.522900383
208.094704,186.0459715,194.5087815,179.6796612,3.518351931
205.8497569,184.5558752,192.2701655,178.9513947,3.505664259
203.5635213,182.8077429,189.9024537,177.8522245,3.490971998
201.6903675,181.2015105,187.9359951,176.6621809,3.474936135
200.2984423,179.8292118,186.4800777,175.4613873,3.452458962
199.6218413,178.8946869,185.7162932,174.523164,3.423804086
199.7594459,178.4409139,185.6584598,174.0044765,3.391169885
200.4360818,178.2066415,186.0066205,173.7342951,3.355052048
200.9597029,177.6770853,186.1675477,173.2100709,3.312380311
201.4403684,177.2151853,186.3782407,172.6898226,3.274337948
201.8706957,177.146591,186.7873933,172.3983565,3.248120747
202.2194926,177.6922296,187.4355171,172.5475906,3.236159881
202.2856244,178.6836917,188.0524178,173.0995092,3.233008268
202.5917539,180.2886234,188.9121927,174.4122096,3.241273865
203.2424763,182.0565139,189.8799684,176.2055992,3.255626948
204.0894251,183.2751984,190.697967,177.7859207,3.268707108
205.0414012,183.506121,191.3482459,178.5315217,3.278251884
206.3033147,182.9878037,192.231602,178.3800794,3.291063314
207.7161253,182.0756267,193.4172647,177.4684517,3.310374325
208.7511794,181.080856,194.4882201,176.1310559,3.332871168
209.3437681,180.7084589,195.2456002,175.347214,3.359639493
209.5334189,181.398303,195.4269634,175.9672655,3.389332156
209.3504963,183.0247002,194.7680198,178.1763,3.417257979
208.6078988,184.7396865,192.9925516,181.1306054,3.434219277
208.018748,186.2469131,190.9419482,184.1508551,3.447418561
207.8904298,187.0322456,189.3072677,186.1407986,3.460698408
208.1553492,186.7713547,188.4847963,186.2653274,3.47511088
208.3065641,185.430997,188.3135744,184.3017218,3.48649141
208.2845843,183.898845,188.7698377,181.3463493,3.49810095
207.6834785,182.8759152,189.2344435,178.602369,3.505653006
206.1065978,182.7164627,188.9505345,176.950497,3.502143199
203.7308182,183.598456,187.7190664,176.8591502,3.487366591
201.3513894,185.5184347,186.0714492,178.2846323,3.469766082
199.6242126,187.9028304,184.6103416,180.3791433,3.455387823
198.7130415,189.7706127,183.6326707,181.8624337,3.443571863
198.9814042,190.781374,183.6694856,182.2417117,3.439539796
200.3096081,190.8529626,184.7623178,181.5269939,3.443311057
202.1350638,190.1269645,186.458248,180.1214898,3.449856988
203.4023883,188.6071575,187.7707349,178.305982,3.447020944
204.1539717,187.1505692,188.6935927,177.0348286,3.440075259
204.3145633,186.0757533,189.1070632,176.5417336,3.429941243
203.9465167,185.2989034,189.0363698,176.5308808,3.416806484
203.1787154,184.428852,188.5860158,176.3932983,3.399622372
202.6743796,183.4812909,188.3643751,175.9999603,3.385319797
202.5799084,182.2738857,188.4923514,175.1518214,3.373352848
202.5490608,180.6200044,188.6218271,173.7307172,3.357698806
